OID_,FID_FMWT19672022Cat_PairwiseClip,Year,SampleDate,SurveyNumber,StationCode,index,StationLat,StationLong,StartLat,StartLong,EndLat,EndLong,SampleTimeStart,DepthBottom,WaterTemperature,BottomTemperature,ConductivityTop,ConductivityBottom,Turbidity,Secchi,MeterStart,MeterEnd,MeterDiff,Volume,TideCode,TowDirectionCode,WeatherCode,Microcystis,WaveCode,Aequorea_spp,American_Shad,Arrow_Goby,Bat_Ray,Bay_Goby,Bay_Pipefish,Big_Skate,Bigscale_Logperch,Black_Crappie,Black_Perch,Bluegill,Broadnose_Sevengill_Shark,Brown_Bullhead,Brown_Smoothhound,California_Grunion,California_Halibut,California_Tonguefish,Chameleon_Goby,Channel_Catfish,Cheekspot_Goby,Chinook_Salmon,Chrysaora_fuscensens,Comb_Jelly,Common_Carp,Crangon_Shrimp,Delta_Smelt,Diamond_Turbot,Dwarf_Perch,English_Sole,Flatfish,Goby__unid_,Golden_Shiner,Goldfish,Green_Sturgeon,Green_Sunfish,Grey_Smoothhound,Hitch,Jacksmelt,Jellyfish,Largemouth_Bass,Leopard_Shark,Lingcod,Lizardfish,Longfin_Smelt,Maeotias,Mississippi_Grass_Shrimp,Mississippi_Silverside,Moon_Jellies,Mud_shrimp,Night_Smelt,Northern_Anchovy,Pacific_Electric_Ray,Pacific_Halibut,Pacific_Herring,Pacific_Lamprey,Pacific_Pompano,Pacific_Sanddab,Pacific_Sardine,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Palaemon_spp_,Pile_Perch,Plainfin_Midshipman,Polyorchis,Prickly_Sculpin,Rainwater_Killifish,Redear_Sunfish,Riffle_Sculpin,River_Lamprey,Rock_Sole,Rubberlip_Seaperch,Sacramento_Blackfish,Sacramento_Perch,Sacramento_Pikeminnow,Sacramento_Sucker,Sand_Sole,Scrippsia_pacifica,Shimofuri_Goby,Shiner_Perch,Shokihaze_Goby,Shrimp__unid_,Siberian_Prawn,Silver_Surfperch,Smelt_Family,Speckled_Sanddab,Spiny_Dogfish,Splittail,Spotfin_Surfperch,Spotted_Bass,Starry_Flounder,Steelhead,Striped_Bass_age_0,Striped_Bass_age_1,Striped_Bass_age_2,Striped_Bass_age_3_,Surf_Smelt,Threadfin_Shad,Threespine_Stickleback,Topsmelt,Tule_Perch,Unid,Wakasagi,Walleye_Surfperch,Warmouth,Western_Mosquitofish,White_Catfish,White_Crappie,White_Croaker,White_Sea_Bass,White_Seaperch,White_Sturgeon,Whitebait_Smelt,Wolf_Eel,Yellowfin_Goby,FID_RiskRegions_DWSC_Update_9292020,Subregion,area_km2,area_hecta,are_mi2,Shape_Leng
9873,17004,2013,11/7/2013 0:00:00,5,804,1,38.023080000000000,-121.798680000000004,38.02289,-121.79842,38.02403,-121.79031,14:53,40,15.800000000000001,15.6,3709,5459,7.6,1.090000000000000,691318,706005,14687,4223.1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9874,17010,2013,11/12/2013 0:00:00,5,512,1,38.056379999999997,-121.877219999999994,38.05678,-121.87428,38.05786,-121.87092,12:49,55,15.199999999999999,15.3,14361,16610,18.1,0.630000000000000,863452,880605,17153,4932.2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9875,17011,2013,11/12/2013 0:00:00,5,513,1,38.059199999999997,-121.868420000000000,38.05947,-121.86781,38.06117,-121.86525,13:09,47,15.199999999999999,15.3,14335,16306,15.3,0.630000000000000,880605,897792,17187,4942,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9876,17092,2013,12/5/2013 0:00:00,6,802,1,38.035280000000000,-121.838750000000005,38.03553,-121.83814,38.03717,-121.83942,13:37,23,11.199999999999999,10.8,5557,7136,11.2,0.600000000000000,779030,794879,15849,4557.2,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9877,17099,2013,12/9/2013 0:00:00,6,512,1,38.056379999999997,-121.877219999999994,38.05606,-121.877,38.05467,-121.87775,13:01,58,9.900000000000000,9.6,10059,12997,18.5,0.500000000000000,996954,1015544,18590,5345.4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9878,17100,2013,12/9/2013 0:00:00,6,513,1,38.059199999999997,-121.868420000000000,38.05906,-121.87131,38.05844,-121.87372,13:43,60,10.000000000000000,9.5,10078,11450,15.1,0.530000000000000,15544,29362,13818,3973.2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9879,17183,2014,9/10/2014 0:00:00,3,512,1,38.056379999999997,-121.877219999999994,38.05817,-121.87367,38.06319,-121.86461,14:40,65,21.600000000000001,21.2,8004,9231,15.5,0.620000000000000,166437,185005,18568,5339.1,4,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9880,17193,2014,9/11/2014 0:00:00,3,513,1,38.059199999999997,-121.868420000000000,38.05842,-121.86894,38.05881,-121.86931,08:39,47,20.100000000000001,19.9,11904,13994,13,0.650000000000000,200997,221336,20339,5848.3,2,2,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0,0,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9881,17195,2014,9/11/2014 0:00:00,3,701,1,38.065049999999999,-121.834750000000000,38.06528,-121.83758,38.06581,-121.83911,09:52,37,20.500000000000000,20.3,7154,9080,12,0.530000000000000,237767,255126,17359,4991.4,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9882,17207,2014,9/11/2014 0:00:00,3,802,1,38.035280000000000,-121.838750000000005,38.03917,-121.84203,38.04378,-121.84372,07:47,23,20.100000000000001,20,9621,11092,12.8,0.770000000000000,184995,200997,16002,4601.2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9883,17208,2014,9/15/2014 0:00:00,3,804,1,38.023080000000000,-121.798680000000004,38.02419,-121.789,38.02347,-121.79181,08:14,41,21.300000000000001,20.7,3706,1940,8.8,0.830000000000000,430018,444085,14067,4044.8,4,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9884,17272,2014,10/7/2014 0:00:00,4,802,1,38.035280000000000,-121.838750000000005,38.04183,-121.84342,38.04331,-121.8445,14:04,24,22.399999999999999,22.2,11659,12093,11.4,0.670000000000000,565673,581880,16207,4660.2,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9885,17279,2014,10/8/2014 0:00:00,4,512,1,38.056379999999997,-121.877219999999994,38.05656,-121.87672,38.05514,-121.87514,13:03,67,22.000000000000000,21.8,11821,8593,8.5,1.120000000000000,756745,773011,16266,4677.1,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9886,17280,2014,10/8/2014 0:00:00,4,513,1,38.059199999999997,-121.868420000000000,38.05919,-121.86861,38.05994,-121.86761,13:24,49,22.399999999999999,21.9,11859,12793,8.3,1.290000000000000,773011,787671,14660,4215.4,4,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9887,17362,2014,11/6/2014 0:00:00,5,802,1,38.035280000000000,-121.838750000000005,38.03736,-121.84117,38.03906,-121.84172,14:00,27,18.100000000000001,18.1,9540,9984,11.9,0.690000000000000,427425,444598,17173,4937.9,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9888,17363,2014,11/6/2014 0:00:00,5,804,1,38.023080000000000,-121.798680000000004,38.02414,-121.792,38.02389,-121.79381,14:57,42,18.300000000000001,17.9,6320,8294,9.9,0.730000000000000,444598,461225,16627,4780.9,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9889,17369,2014,11/10/2014 0:00:00,5,512,1,38.056379999999997,-121.877219999999994,38.05667,-121.87469,38.05967,-121.87131,12:46,60,18.600000000000001,18.1,8444,13016,9,0.920000000000000,690308,711571,21263,6114,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9890,17370,2014,11/10/2014 0:00:00,5,513,1,38.059199999999997,-121.868420000000000,38.05844,-121.87108,38.05767,-121.87514,13:06,62,18.300000000000001,18,8155,13337,9,0.850000000000000,711571,726594,15023,4319.7,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9891,17452,2014,12/4/2014 0:00:00,6,802,1,38.035280000000000,-121.838750000000005,38.03572,-121.83975,38.03847,-121.84183,12:57,29,14.900000000000000,14.8,11641,12848,12.7,0.660000000000000,726079,742561,16482,4739.2,1,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9892,17459,2014,12/8/2014 0:00:00,6,512,1,38.056379999999997,-121.877219999999994,38.05533,-121.8765,38.05442,-121.87539,13:54,60,14.900000000000000,14.6,5668,9218,12.1,0.670000000000000,931411,947179,15768,4533.9,4,2,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9893,17460,2014,12/8/2014 0:00:00,6,513,1,38.059199999999997,-121.868420000000000,38.05869,-121.86769,38.05883,-121.86758,14:15,44,14.699999999999999,14.7,5982,8642,13.4,0.780000000000000,947179,965591,18412,5294.2,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9894,17467,2014,12/9/2014 0:00:00,6,701,1,38.065049999999999,-121.834750000000000,,,,,08:57,29,14.199999999999999,,3307,4491,17.1,0.580000000000000,985017,1002412,17395,5001.8,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9895,17544,2015,9/8/2015 0:00:00,3,512,1,38.056379999999997,-121.877219999999994,38.05822,-121.87572,38.06058,-121.86986,14:29,25,23.199999999999999,22.2,14136,16137,10.5,0.930000000000000,14660,32817,18157,5220.9,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9896,17550,2015,9/8/2015 0:00:00,3,802,1,38.035280000000000,-121.838750000000005,38.03428,-121.83878,38.03292,-121.83797,08:51,26,21.699999999999999,21.8,6080,6553,10.3,0.800000000000000,810677,828059,17382,4998,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9897,17551,2015,9/8/2015 0:00:00,3,804,1,38.023080000000000,-121.798680000000004,38.02381,-121.7905,38.02414,-121.79033,08:04,39,22.100000000000001,22,4209,3866,8.8,0.770000000000000,792358,810682,18324,5268.9,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,Confluence,285,28500,110,1.261601133940000
9898,17552,2015,9/9/2015 0:00:00,3,513,1,38.059199999999997,-121.868420000000000,38.05883,-121.86814,38.05811,-121.86939,07:09,40,21.800000000000001,21.5,11760,13518,12.4,0.400000000000000,32825,49656,16831,4839.6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9899,17629,2015,10/8/2015 0:00:00,4,802,1,38.035280000000000,-121.838750000000005,38.03467,-121.83875,38.03617,-121.83958,14:13,27,22.100000000000001,21,8757,10685,13.6,0.660000000000000,912011,926851,14840,4267.1,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9900,17636,2015,10/12/2015 0:00:00,4,512,1,38.056379999999997,-121.877219999999994,38.05683,-121.87653,38.05622,-121.87769,12:39,63,21.199999999999999,20.7,9782,11625,14.2,0.750000000000000,116806,130584,13778,3961.7,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9901,17637,2015,10/12/2015 0:00:00,4,513,1,38.059199999999997,-121.868420000000000,38.06031,-121.86753,38.061,-121.86792,13:00,46,21.800000000000001,20.6,9231,11645,10.1,0.800000000000000,130584,143930,13346,3837.5,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9902,17726,2015,11/10/2015 0:00:00,5,512,1,38.056379999999997,-121.877219999999994,38.05586,-121.87611,38.05472,-121.87803,10:34,62,15.900000000000000,15.6,10077,12360,15.5,0.700000000000000,297487,312750,15263,4388.7,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9903,17727,2015,11/10/2015 0:00:00,5,513,1,38.059199999999997,-121.868420000000000,38.06028,-121.86728,38.06014,-121.86828,10:56,60,15.699999999999999,15.6,9740,12669,13.8,0.650000000000000,312756,328043,15287,4395.6,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9904,17732,2015,11/10/2015 0:00:00,5,701,1,38.065049999999999,-121.834750000000000,38.06472,-121.83267,38.06458,-121.83181,12:35,38,16.100000000000001,15.7,11562,11389,15.5,0.700000000000000,344353,361803,17450,5017.6,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
9905,17734,2015,11/10/2015 0:00:00,5,802,1,38.035280000000000,-121.838750000000005,38.03575,-121.84,,,13:34,26,16.199999999999999,15.7,10729,11108,16,0.550000000000000,377702,395184,17482,5026.8,4,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Confluence,285,28500,110,1.261601133940000
